id,"IFNULL(message, description)",aspecto,polaridade
54787,"Já estão disponíveis as oficinas da 15ª MPU! Veja aqui ?? http://goo.gl/owWqtv

?? As inscrições para participantes ocorrem de 12 a 30 de setembro.",educacao,1
54791,"?? Saiu o resultado preliminar das propostas selecionadas para a pré-incubação da Innovatio! 

O período para recursos ocorre na segunda-feira (5) e terça-feira (6).",empreendedorismo,0
54834,"Um projeto desenvolvido na FURG está entre os 24 selecionados pelo Google Research Awards for Latin America! ??

A pesquisa ocorre no Instituto de Oceanografia e tem objetivo de desenvolver um sistema que auxilie no acompanhamento dos impactos climáticos. Quer saber mais? ?? http://goo.gl/O94Yz2",tecnologiaInovacao,1
54854,"Quer se preparar para o teste TOEFL? As inscrições para novas turmas já estão abertas. ??",educacao,1
54875,"Neste sábado tem formatura na FURG! ??

A colação é dos alunos dos cursos de Enfermagem, Tecnologia em Toxicologia Ambiental da FURG e Tecnologia em Análise e Desenvolvimento de Sistemas do IFRS.",educacao,1
54901,"Está interessado em retomar conteúdos de matemática básica para agregar conhecimento à sua formação acadêmica? As inscrições para o curso de Pré-Cálculo do Programa de Incentivo à Matemática já iniciaram!

Saiba mais ??",educacao,1
54904,"Correeeee? É até hoje o prazo para pagar a GRU para a #mpuFURG2016.

Mais detalhes em ?? http://mpu.furg.br",educacao,0
54950,"O Comitê Diretor do Sistema de Gestão Ambiental está com inscrições abertas para eleição de seus integrantes, de 23 a 28 de junho. ??

Mais informações abaixo ??",meioAmbiente,0
54975,"Amanhã, o caminho entre o Café Cultural e o RU será o cenário da 2ª Trilha Multicultural na FURG! 

A Trilha vai acontecer das 10h às 16h30! O projeto pretende dar visibilidade e promover o dialogo entre as diversas atividades realizadas na FURG e a comunidade acadêmica de uma forma acessível. Participe!   (y) 

Quer saber mais? Clica no link abaixo ??",educacao,1
55006,"Quem aí está interessado em aprender um pouco mais sobre informática? A oportunidade é aberta a todos, a partir de 18 anos. ??

Participe e marque, nos comentários, seus amigos interessados.",educacao,0
55018,"Nesta quarta-feira, 11, vai acontecer na FURG a 1ª Trilha Multicultural!

As atividades contarão com organização de bancas no caminho entre o Café Cultural e o Restaurante Universitário (RU), das 10h às 17h. A Trilha será um espaço de troca de experiências mostra de projetos de extensão, cultura e assistência estudantil. Participe! 

Mais detalhes no link abaixo ??",educacao,1
55049,"Oportunidade! ?

As inscrições estão abertas de 19 a 26 de abril. O edital com todas as informação estão em nosso site. ??",economia,1
55070,"Oportunidade para estudar no Canadá! ???

Mais informações com a Assessoria de Relações Internacionais FURG pelo telefone (53) 3233-6706 ou e-mail reinter@furg.br.",educacao,0
55081,"Foi divulgada hoje a 6ª Convocação da Lista de Espera! ??",educacao,1
55107,"As aulas começaram hoje, mas ainda tens chances de ingressar na FURG! A 4ª lista de espera foi divulgada! ??  ??",educacao,0
55194,"CDL e FURG, em parceria, realizarão a Semana Acadêmica da Economia na FURG, de 1º a 5 de setembro de 2014. O evento contará com a participação de de acadêmicos, empresários e comunidade em geral, em uma grande discussão sobre as perspectivas econônicas para 2014/2015.  Programação:  Segunda-feira ..…",educacao,1
55265,"?? Podemos afirmar que nenhum servidor municipal recebe vencimento básico abaixo do Salário Mínimo Nacional (referência para uma jornada de 44h semanais) se compararmos a jornada de trabalho da Prefeitura Municipal, que é de 30h semanais. ?",economia,0
55310,"Mesmo com a chuva a 4ª Festa da Anchova foi um sucesso! ????????

A Festa, promovida pela Secretaria de Município da Pesca, faz parte das comemorações da Festa do Pescador e Pescadora e aconteceu neste feriado de São Pedro. 

A anchova foi assada e comercializada pela Cooperativa dos Pescadores da Vila São Miguel (COOPESMI).",educacao,0
55325,"Na última semana, os Residenciais BGV I e II receberam plantio de mudas de jerivás ??
A ação foi promovida pela Secretaria de Habitação e Regularização Fundiária (SMHARF), juntamente com a Secretaria de Meio Ambiente (SMMA), e faz parte do Plano de Arborização do Empreendimento, executado pela Caixa Econômica Federal.
Confira mais detalhes no site: ???? http://bit.ly/2s9LlcA",meioAmbiente,1
55338,"O representante da presidência da Petrobras, Leandro Alves, em reunião realizada em Brasília, nesta quinta-feira (22) apresentou o desinteresse da estatal em retomar as obras da P71 que se encontraram paradas no Estaleiro em Rio Grande, faltando apenas 40% para sua conclusão. Segundo Alves ainda há…",economia,-1
55363,"SAÚDE TODOS OS DIAS! ????

As Unidades Básicas de Saúde do Cassino, do Parque Marinha, da Quinta e do Profilurb estarão com o atendimento 24h disponível e funcionando em sua normalidade neste feriado. ??",saude,0
55364,"O evento conta com o apoio da Prefeitura e acontecerá na Câmara de Comércio de Rio Grande, a partir das 19h. Quem fará a palestra sobre “Aprendizagem na Nova Era Digital” será Yann Duzert. ????

Yann Duzert é pós doutorado no Program on Negotiation de Harvard, MIT-Harvard Public Disputes Program. Ph.D em Gestão do Risco, da Informação e da Decisão pela Ecole Normale/Ecole Polytechnique de Paris. É professor há dez anos nos cursos de pós graduação da FGV, já eleito melhor professor e está entre os 100 melhores palestrantes do Brasil.

Saiba mais: http://bit.ly/2s2s4In",tecnologiaInovacao,1
55365,"A Cia realizou duas apresentações teatrais sobre o combate ao trabalho infantil: uma no Centro de Protagonismo Juvenil, na 4ª Secção da Barra, e outra na Escola Municipal de Ensino Fundamental Professor Jayme Gomes Monteiro, no Bairro Profilurbi.??

As ações fazem parte da Campanha pela Erradicação do Trabalho Infantil, promovida no Município pela Secretaria de Cidadania e Assistência Social (SMCAS).

Na sexta-feira (16) a Campanha promoverá uma capacitação sobre o tema para agentes comunitários às 14h, no prédio da Receita Federal.

Confira como foi essa tarde de conscientização ?? http://bit.ly/2sBqjmr",educacao,1
55382,"Não fica de fora dessa tarde de ações do bem em prol do nosso meio ambiente! ??????A escola fica localizada na Rua Dante Dapuzzo (Rua E), nº 323.

O Junho Socioambiental é um projeto anual da Prefeitura do Rio Grande cujo objetivo é mobilizar a população rio-grandina para a conscientização e o debate acerca das pautas socioambientais. 

Saiba mais ?? http://bit.ly/2s6fg4j",meioAmbiente,1
55420,"#CidadeLimpa

Fazendo parte do cronograma da Campanha Cidade Limpa, no início desta semana, foram realizadas atividades de limpeza no interior do Bairro Junção. Entre as ações, estão o corte de grama, capina mecanizada e varrição nas vias do bairro.

Saiba mais no site ?? http://bit.ly/2rUFl6m",urbanismo,1
55428,"Iniciaram na manhã desta segunda-feira (29) as ocupações das unidades habitacionais dos Residenciais BGV I e II. ????????

A equipe do Jornal do Almoço acompanhou a ação deste primeiro dia! Confira como foi ??",governanca,1
55482,"A abertura da exposição acontece daqui a pouquinho, na Galeria de Exposição da Fototeca Municipal Ricardo Giovaninni.  ??

A mostra integra a programação da 15ª Semana Nacional de Museus 2017 - Museus e Histórias Controversas: dizer o indizível em Museus, promovida pelo Instituto Brasileiro de Museus (IBRAM). O período de visitação acontece até o dia 1º de setembro, de segunda a sexta-feira, das 13h30 às 18h30.",educacao,0
55483,"Time do Fiateci Futebol Clube foi o grande campeão do Campeonato Amador de Futebol! ???

A final do Campeonato, promovido pela SMTEL, aconteceu no último domingo (14), na Ilha da Torotama. Os times do Fiateci e do Parque Marinha se enfrentaram em dois quadros. 

O Fiateci consagrou-se campeão com os seguintes resultados: 1º quadro: Fiateci (2)4 x 4(0) Parque Marinha ; 2º quadro: Fiateci (3) 0x 1(1) Parque Marinha.

Os jogos contaram com a animação da torcida que alcançou um público de aproximadamente 500 pessoas.",educacao,0
55489,"Os motivos da suspensão do atendimento são compromissos previamente agendados na data, pelo prefeito Alexandre Lindenmeyer. O atendimento ao público do Gabinete Aberto retorna a sua normalidade no dia 22 de maio.",governanca,0
55522,"E neste sábado o que é que tem?
Tem Festival de Bandas! ????

Neste sábado (06), acontece a 2ª edição do Festival de Bandas Marciais Zeca Langone ??????. O evento, que  é uma homenagem à memória de Zeca Langone, grande incentivador e responsável pela organização de diversos festivais de bandas marciais em Rio Grande, será realizado a partir das 14h, no estacionamento do Praça Shopping. 

Aberto ao público, o festival contará com sete bandas marciais e uma fanfarra dos municípios de Rio Grande, São José do Norte, Capão do Leão e Bagé, além da Banda da Marinha, que fará a abertura oficial da ação.

Não perde essa hein ?! Vai ser um baita Festival ?? 
Programação do evento disponível no site: http://bit.ly/2p9q511",educacao,1
55527,"O documento, elaborado pelo Arranjo Produtivo Local Polo Naval e de  Energia - RS,  foi protocolado nesta terça-feira (02) junto ao Palácio do Planalto em Brasília.",empreendedorismo,0
55552,"O Banco do Vestuário precisa de ti ??????

A coordenação do Banco está solicitando da população doação de vestuários e calçados infantis, juvenis e masculinas de Estação Outono/Inverno para atender as mais de 1000 pessoas cadastradas para receber as roupas.
Para fazer a tua doação vá até o Banco que fica no Armazém A-2 do Porto Velho, Rua Riachuelo e ajude muitas pessoas nesse inverno ???

Confira mais informações sobre o Banco do Vestuário aqui ??http://bit.ly/2oJ3rw6",empreendedorismo,1
55557,"Destinado aos novos servidores da área de Fiscalização de Trânsito e Guarda Municipal dos municípios de Rio Grande e São José do Norte, será realizado no Instituto Federal do Rio Grande do Sul (IFRS) de 24/04 à 24/05, um Curso de Instrução. ???",educacao,1
55591,"#CidadeLimpa

Na tarde de ontem (11), foram realizadas ações de higienização nas ruas do Bairro Salgado Filho. 

Capina mecanizada, corte de grama, varrição e retirada dos resíduos descartados indevidamente pelas vias, estão entre os serviços executados pelas equipes da SMCSU.

Saiba mais sobre o Cidade Limpa ?? http://bit.ly/2o6MgV3",urbanismo,1
55638,"Amanhã tem caminhão do peixe ??

Nesta quarta-feira (5)  a Unidade Móvel de comercialização de pescado estará atendendo na Av. Atlântica, no Cassino, das 8h às 18h. ??

Confira mais informações ?? http://bit.ly/2jVatyh",empreendedorismo,1
55649,"Alô, alô comunidade ??: neste sábado (1°) tem mais uma edição do Quitanda Cultural .????

O evento acontecerá na Praça Xavier Ferreira, entre 10h e 17h e como de costume terá banquinhas com arte, antiguidades, livros e muito artesanato.

Aparece lá! Estaremos te esperando ??

Conheça um pouco mais sobre o Quitanda: http://bit.ly/2nryax5",educacao,1
55694,"Que tal trocar seus livros ?????

Na próxima segunda-feira, a partir das 14h, na Praça Xavier Ferreira, o projeto ""Eu amo Ler"" estará promovendo  mais uma ação de troca de livros. ??????

Dá uma passadinha lá e troque seus livros já usados por novas leituras. Estaremos te esperando ?? Mais informações no site ??",educacao,1
55705,"Nos dias 30, 31 de março e 1º de abril tem seminário ??

Com palestras, mesa redonda e exposições, o Seminário Internacional 280 Anos da Fundação da Cidade do Rio Grande será promovido pela SeCult, em conjunto com a Bibliotheca Pública Rio-Grandense.

O evento será realizado no Auditório do prédio da Alfândega (Receita Federal),  no Salão de Leitura da Bibliotheca Rio-Grandense e no Salão Nobre da Prefeitura e as inscrições são gratuitas ??

Para saber mais sobre a programação e as inscrições, acesse o site ?? http://bit.ly/2o1B7EJ",educacao,1
55742,"Hoje é dia de caminhão do peixe ??

Neste quarta-feira a Unidade Móvel de comercialização de pescado está atendendo na Av. Atlântica, no Cassino, até às 18h. ??",economia,0
55768,"#MarçoLilás #8M: 6º Encontro Feminino de Capoeira Berimbau de Ouro ??

A Secretaria de Cultura está te convidando para participar da 6ª Edição do Encontro Feminino de Capoeira. O evento acontecerá no próximo neste domingo (12), a partir das 16h, no Multipalco da Av. Rio Grande, no Cassino.

Prestigie ?? Mais informações no site: http://bit.ly/2mLS09t",educacao,1
55775,"Atenção para os prazo de descontos no IPTU ??

Não se esqueça! Amanhã termina o prazo para recebimento de 10% de desconto aos contribuintes que realizarem o pagamento da quota única do IPTU.

A emissão do boleto pode ser realizada através do site?? http://migre.me/w3bvj",governanca,0
55777,"#MarçoLilás! ?? 

HOJE TEM: ??

Oficina de artesanato na PERG, Roda de conversa ""Assedio moral e Lei Maria da Penha"" no CAIC, Cine Debate Mulheres em Luta com o filme: ""Zuzu Angel"" na FURG - Campus São Lourenço do Sul e Show voz e violão Gabrielle Fredo no Quiosque da Cultura - Cassino

Confira mais detalhes da programação no nosso site: http://migre.me/wcMZS",educacao,1
55785,"Equipe de Saúde Prisional de Rio Grande escreve capítulo no livro ""Compartilhando Êxitos"" da Cooperação Interfederativa HIV/AIDS RS. . Saiba mais em: https://goo.gl/vN7UoO",saude,1
55796,"Atenção, atenção ??

As ações de recolhimento de embalagens de agrotóxicos iniciam na próxima segunda-feira (6). O cronograma completo está disponível no site ?? http://bit.ly/2lyjV7V. Acompanhe!",meioAmbiente,1
55800,"Atenção! ???

Informamos que a partir de hoje, quarta-feira (1º), o horário de atendimento ao público da Prefeitura Municipal do Rio grande será das 12h:30min às 18h:30min.",governanca,0
